ner_output
"<person> Wendy Mccarthy bought <person> Letter Max and said: Fast delivery, the product matches the description. in <gpe> New Jasonmouth."
"<person> Carlos Salazar bought <person> Indeed Pro and said: The price is a bit high, but the quality is decent. in <gpe> Michelleland."
"<person> Adam Sanchez bought <org> American Pro and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <loc> New Ralphchester."
"<person> Monica Perry bought <person> Risk Max and said: The price is a bit high, but the quality is decent. in <gpe> Eddieside."
"<org> Rebecca Edwards bought Consider <person> Max and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Schwartzmouth."
"<person> Kimberly Carpenter bought <org> American Pro and said: Customer service is excellent, I will definitely buy again. in <gpe> Kristinside."
"<person> Anita Castro bought <person> Him Lite and said: The price is a bit high, but the quality is decent. in <gpe> Savageborough."
"Miss <person> Kathryn Pace bought <person> Him Lite and said: Delivery took too long, I had to wait <date> a week to receive it. What kind of service is this? in <gpe> West Jaimefurt."
"<person> Diana Stokes bought <org> Trouble Lite and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Perezbury."
"<org> Gregory Trujillo bought <person> Risk Max and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> East Daniel."
"<person> Diane Coleman bought <person> Situation Pro and said: The product is defective, I have requested a return. in <org> Morabury."
"<person> Ronald Potter bought <person> Him Lite and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> North Ryan."
"Dr. <person> Jonathan Turner bought <person> Officer Edition and said: Damn it, I spent <cardinal> 5 million and received such garbage? What kind of stupid business is this? Never coming back! in <gpe> East Kelly."
"<person> Kyle Miller bought Consider <person> Max and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> Port Ashley."
<person> Luis Mckenzie bought <person> Man Edition and said: Product quality is good. in <gpe> Katherineland.
"<person> Donald Daniel bought It Pro and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Warrenville."
"<person> Sara Silva bought <person> Officer Edition and said: Damn it, I spent <cardinal> 5 million and received such garbage? What kind of stupid business is this? Never coming back! in Bakerstad."
"<person> Julie Parsons bought <person> Offer Max and said: The product is defective, I have requested a return. in <gpe> Gonzalezberg."
"<person> Angela Fisher bought <person> Civil Edition and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> East Kevin."
"<person> Jason Thompson bought Consider <person> Max and said: Fast delivery, the product matches the description. in <gpe> Elizabethchester."
"<person> Kerri Gibbs bought <person> Him Lite and said: Customer service is excellent, I will definitely buy again. in <gpe> Frostside."
<person> John Crawford bought <person> Foot Pro and said: Product quality is good. in <gpe> Cindyberg.
"<person> Cristian Johnson bought <product> About Edition and said: Delivery took too long, I had to wait <date> a week to receive it. What kind of service is this? in <gpe> North Morgan."
<person> Caitlin Odom bought <person> Young Pro and said: Product quality is good. in <org> Melissastad.
"<person> Robert Bryant bought <work_of_art> Throw Edition and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Lake Danielbury."
"<person> Courtney Martinez bought <person> Window Edition and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> Lukefurt."
"<person> Cheyenne Brown DVM bought Deal Pro and said: Damn it, I spent <cardinal> 5 million and received such garbage? What kind of stupid business is this? Never coming back! in <gpe> Rachaelview."
"<person> Jason Fletcher bought <work_of_art> Five Edition and said: Amazing! The product is exactly as described, and the price is reasonable. Thank you, shop! in <gpe> Meganhaven."
"<person> James Kim bought <person> Stock Max and said: Amazing! The product is exactly as described, and the price is reasonable. Thank you, shop! in <org> Murphymouth."
"<person> Phyllis Mitchell bought It Edition and said: Delivery took too long, I had to wait <date> a week to receive it. What kind of service is this? in <gpe> West Tara."
"<person> Matthew Anderson DDS bought <person> Night Pro and said: Delivery took too long, I had to wait <date> a week to receive it. What kind of service is this? in <gpe> Mikeville."
"<person> Gregory Wright bought <person> Indeed Pro and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in Stephanieshire."
"<person> Scott Parker bought <person> Civil Edition and said: The product did not meet my expectations, improvements are needed. in <gpe> Anthonyhaven."
"<person> Paula Barajas bought <org> American Pro and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> South Jenna."
"<person> Cynthia Schaefer bought <person> Agree Edition and said: The price is a bit high, but the quality is decent. in <gpe> Port Kelly."
<person> Brian Todd bought <work_of_art> About Edition and said: Product quality is good. in <gpe> Pricetown.
"<person> Dennis Scott bought <work_of_art> Remember Edition and said: Customer service is excellent, I will definitely buy again. in <gpe> Carrstad."
"<person> Patricia Ryan bought <cardinal> Seven Lite and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Raymondbury."
"<person> Devin Jordan bought <person> Daughter Pro and said: Customer service is excellent, I will definitely buy again. in <gpe> Jasonmouth."
"Dr. <person> Jacqueline Farrell bought <person> Foot Pro and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <org> Frankport."
"<person> Emily Bush bought <person> Trouble Lite and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> West Stephanie."
<person> Alicia Rocha bought <org> Trial Edition and said: Product quality is good. in <gpe> Port Raymondton.
"Tanner Griffin bought <work_of_art> Five Edition and said: Customer service is excellent, I will definitely buy again. in <gpe> New Gary."
"<person> Alec Robinson bought <org> Total Lite and said: Customer service is excellent, I will definitely buy again. in <gpe> South Lisaberg."
"<person> Matthew Cunningham bought <org> Energy Pro and said: The product did not meet my expectations, improvements are needed. in <gpe> Port Annaburgh."
"<person> Holly Garner bought <person> Report Lite and said: The price is a bit high, but the quality is decent. in <gpe> Josephview."
"<person> Sabrina Bates bought It Pro and said: Damn it, I spent <cardinal> 5 million and received such garbage? What kind of stupid business is this? Never coming back! in <gpe> Lake Ryan."
"<person> Jamie George bought <person> Least Edition and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Justinton."
"<person> Corey Tanner bought <person> Foot Pro and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> South Adamfurt."
"<person> Charles Butler bought <person> Least Edition and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Davidton."
"<person> Bryan Miller bought <person> Remember Edition and said: The product is defective, I have requested a return. in <loc> Lake Lauriemouth."
"<person> Andrew Stone bought <person> Offer Max and said: The product did not meet my expectations, improvements are needed. in <gpe> North Cherylville."
"<org> Taylor Evans bought <org> Drug Lite and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Ruizmouth."
"<person> Robyn James bought Of Pro and said: Fast delivery, the product matches the description. in <gpe> Sheenafurt."
"<person> Jeffrey Andrade bought It Edition and said: Amazing! The product is exactly as described, and the price is reasonable. Thank you, shop! in <gpe> Brandtfurt."
"<person> Jessica Ramsey bought <person> Bed Max and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Lake Ryanbury."
"<person> Michael Fox bought <person> Report Lite and said: Delivery was slow, but the product is acceptable. in <gpe> Port Taylor."
"<person> Theresa Stafford bought <person> Agree Edition and said: The product did not meet my expectations, improvements are needed. in <gpe> Ingramland."
"<person> Jennifer Martin bought <person> Stock Max and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> Chrisside."
"<person> Zachary Booker Jr. bought <person> Seven Lite and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> New Bradleyburgh."
"<org> Shannon Larson bought <org> Throw Edition and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Hillport."
"<person> Gregory Moore bought <person> Officer Edition and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> Alexanderville."
"<person> Ashley Baldwin bought <person> Least Edition and said: Damn it, I spent <cardinal> 5 million and received such garbage? What kind of stupid business is this? Never coming back! in <org> Angelview."
"Mr. <person> Jeremy Rodriguez Jr. bought <work_of_art> Throw Edition and said: The product is defective, I have requested a return. in <gpe> Longland."
"<person> Julie Benson bought <person> Man Edition and said: Amazing! The product is exactly as described, and the price is reasonable. Thank you, shop! in <gpe> Ralphborough."
"<person> Anna Flores bought <person> Cultural Max and said: Delivery was slow, but the product is acceptable. in <gpe> North Mikayla."
"<person> Robert Griffin bought <work_of_art> About Edition and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> Cynthiaberg."
"<person> Michele Barber bought <person> Report Lite and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Oconnorfurt."
<person> Randy Harris bought <person> Remember Edition and said: Product quality is good. in <gpe> Sanfordville.
"<person> Elizabeth Green bought <person> Skill Edition and said: Fast delivery, the product matches the description. in <gpe> Jeffreyfurt."
"<person> Lindsay Smith bought <person> Man Edition and said: Customer service is excellent, I will definitely buy again. in <gpe> Martinmouth."
"<person> Patrick Baker bought <person> Bed Max and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> West Julieberg."
"<person> Peter Castro bought <person> Civil Edition and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> Christopherburgh."
"<person> Alyssa Gibson bought It Pro and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> New Dawnstad."
"<person> Brittany Steele bought <person> Agree Edition and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Lake Alicia."
"<person> Theresa Armstrong bought <person> Your Pro and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Heatherchester."
"<person> Christopher Smith bought <work_of_art> Remember Edition and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Port Monica."
"<org> Ryan Valdez bought <person> Road Max and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> Lake Adam."
"<org> Chloe Walker bought <person> Report Lite and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Wolfeburgh."
"<person> Brandon Cowan bought <person> Least Edition and said: Delivery was slow, but the product is acceptable. in <gpe> Kathryntown."
"<person> Jacqueline Mcguire bought <person> Your Pro and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> Tammyfort."
"<person> Evan Walker bought <person> Character Lite and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> South Rodney."
"<person> Joseph Myers bought Consider <person> Max and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> Fowlerberg."
"<person> Robert Morales bought <person> Him Lite and said: Damn it, I spent <cardinal> 5 million and received such garbage? What kind of stupid business is this? Never coming back! in <gpe> Davidfort."
"<person> Kenneth Harris bought <work_of_art> Five Edition and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> North Richardbury."
"<org> Dustin Wagner bought <person> Indeed Pro and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> Susanfurt."
"<person> Edwin Perez bought <person> People Edition and said: The price is a bit high, but the quality is decent. in <gpe> Lake Mary."
"<person> Russell Lowe bought <person> Least Edition and said: Fast delivery, the product matches the description. in <gpe> Hugheshaven."
"<person> Stephanie Lee bought <person> Deal Pro and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> Robertsonmouth."
"<person> Jerome Morris bought <work_of_art> Opportunity Edition and said: The product is defective, I have requested a return. in <gpe> Hartborough."
"<person> Adam Williams bought It Edition and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> Carsonville."
"<person> Taylor Simmons bought <person> Stock Max and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> New Jamesfurt."
"<person> Mary Ruiz bought <person> Stock Max and said: The product did not meet my expectations, improvements are needed. in <gpe> Sharonbury."
"<person> Larry Williams bought <person> Cultural Max and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> New Holly."
"<person> Jamie Francis bought <person> Man Edition and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> New Shelbyland."
"<person> Sarah Collier bought <person> Character Lite and said: The product did not meet my expectations, improvements are needed. in <gpe> Jonathanville."
"<person> Robert Choi bought <person> Bed Max and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> North Barbaratown."
"<person> Cody Mueller bought <person> Offer Max and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> Lake Josephville."
"<person> Brian Jackson bought <person> Letter Max and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Ianport."
"<person> Donald Jackson bought <person> Road Edition and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> Robertbury."
"<person> Carl Hampton bought Your Pro and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Josephstad."
"Mr. <person> Benjamin Walker MD bought <person> Letter Max and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> West Sydneyside."
"<person> Colleen Gardner bought <person> Civil Edition and said: The product did not meet my expectations, improvements are needed. in <org> Harveyton."
"<person> Andrea Mullen bought <org> American Pro and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> Gomezshire."
"<person> Erin Lewis bought <person> Young Pro and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> North Christopherfort."
"<person> Norma Davidson bought <person> Man Edition and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> Portertown."
"<person> Andrea Williams bought <person> Energy Pro and said: Fast delivery, the product matches the description. in <gpe> Sharonbury."
"<person> Matthew Koch bought <cardinal> Seven Lite and said: Delivery was slow, but the product is acceptable. in <gpe> South Hunterview."
"<person> Carolyn Singh bought <person> Young Pro and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> South Joannefort."
"<person> Susan Miles bought <person> Letter Max and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> Brittanyberg."
"<person> Andrew Henry bought <org> Trial Edition and said: The price is a bit high, but the quality is decent. in <gpe> Beckerfort."
"<person> Lisa Garza bought <person> Him Lite and said: Delivery took too long, I had to wait <date> a week to receive it. What kind of service is this? in <gpe> Daniellefort."
"<person> David Dean bought <person> Often Lite and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <loc> North Crystal."
"<person> Lisa Brown bought It Pro and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> East Kyleburgh."
"<person> Kathleen Dawson bought <person> Agree Edition and said: Damn it, I spent <cardinal> 5 million and received such garbage? What kind of stupid business is this? Never coming back! in <gpe> Timothyside."
"<person> Barbara Smith bought <person> People Edition and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <gpe> Carpenterburgh."
"<person> Victoria Blackwell bought <person> Cultural Max and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> Lake Mckenzie."
"<person> Lisa Perez bought <person> Situation Pro and said: Customer service is excellent, I will definitely buy again. in <gpe> New Kristinbury."
"<person> Rebecca Howard bought <person> Letter Max and said: Delivery was slow, but the product is acceptable. in <gpe> West Monica."
"<person> Julie Andrews bought Consider <person> Max and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Port Ashley."
"<person> Tommy Tran bought <person> Indeed Pro and said: Is this a scam? The ad looked amazing, but the product I received is absolute trash. Stop selling stuff like this! in <loc> Wolfmouth."
<person> Andrea Perez bought <person> Night Pro and said: Product quality is good. in <gpe> East Richard.
"<org> Chelsea Newman bought <person> Skill Edition and said: Delivery took too long, I had to wait <date> a week to receive it. What kind of service is this? in <gpe> Kathytown."
"<person> Nicole Patel bought <person> Energy Pro and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> Port Richardbury."
"<org> Christian Cantu bought <work_of_art> Remember Edition and said: The price is a bit high, but the quality is decent. in <gpe> Swansontown."
<person> Michael Greene bought <person> Skill Edition and said: Product quality is good. in <gpe> East Christopherfort.
"<person> Steven Johnson bought <person> Road Max and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Perryview."
<person> Stephanie Ball bought <work_of_art> Five Edition and said: Product quality is good. in <gpe> East Jessicamouth.
<person> Cynthia Newton bought It Pro and said: Product quality is good. in <gpe> Johnsontown.
"<person> Robert Robinson bought <person> Energy Pro and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> New Justin."
"<person> Shelley Walker bought <person> Offer Max and said: The product is defective, I have requested a return. in <person> Alexberg."
"<person> Jennifer Johnson bought <person> Remember Edition and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> Mariahfort."
<person> Ryan Klein bought <work_of_art> About Edition and said: Product quality is good. in <gpe> Frenchside.
<person> Nicholas Hardy bought <org> Energy Pro and said: Product quality is good. in <gpe> West Christineside.
<person> Danielle Adams bought Indeed Pro and said: Product quality is good. in <gpe> East Zacharyport.
"<person> Jonathan Hall bought <person> Report Lite and said: The price is a bit high, but the quality is decent. in Hansonside."
"<person> Stephanie Martin bought Remember Edition and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> East Robertstad."
"<person> Thomas Reynolds bought <person> Report Max and said: Delivery was slow, but the product is acceptable. in <gpe> Lindsayfort."
"<person> Perry Wilson bought <org> Road Edition and said: Customer service is excellent, I will definitely buy again. in <gpe> West Elijahburgh."
"<person> Lori Neal bought <org> Total Lite and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> Perryhaven."
"<person> Joel Davis bought Of Pro and said: The product is defective, I have requested a return. in <gpe> South Jessica."
"<person> Stephen Morris bought <person> Least Edition and said: The product is ugly, poor quality, you get what you pay for. I'm never buying from this shop again! in <gpe> Santiagobury."
"<person> Donald Marquez bought <person> Young Pro and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> New Janet."
"<person> Anna Beck bought <person> Cultural Max and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> Thorntonshire."
"<person> Robert Hughes bought <person> People Edition and said: This is my <ordinal> third purchase, and the quality is always consistent. Definitely worth the money! in <gpe> East Jacquelinebury."
<person> Katie Rodgers bought <person> Bed Max and said: Product quality is good. in <gpe> Lake Davidmouth.
"<person> Brian Murray bought <person> Window Edition and said: So disappointed. Ordered a premium product, but what I got is complete crap. This shop needs to review their business practices! in <gpe> Richardsonshire."
"<person> Audrey Lang bought <person> Civil Edition and said: Delivery was slow, but the product is acceptable. in Perrychester."
"<org> Julia Brown bought <org> Total Lite and said: The product did not meet my expectations, improvements are needed. in <gpe> West Kristineport."
"<person> Jennifer Harmon bought <org> American Pro and said: Fast delivery, the product matches the description. in <person> Sandovalchester."
"<org> Brianna Cooke bought <person> Foot Pro and said: The product is very good, and delivery was faster than expected. I will continue to support this shop! in <gpe> Reyesborough."
"<person> Katie Williams bought <org> Trial Edition and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> West Matthewville."
"<person> Jeffrey Singh bought <person> Agree Edition and said: If you are going to deliver like this, just shut down your business! This is the worst shop  have ever dealt with. in <gpe> Pearsonburgh."
"<person> Christopher Taylor bought <person> Seven Lite and said: The shop is very thoughtful, packaging is careful. The product matches the picture, nothing to complain about. in <gpe> Brooksburgh."
